path,filename,split_v2,cluster_k98,version,n_chromatic,achromatic_set,mean_chroma,mean_saturation,colorfulness
test/photography_88689.jpg,photography_88689.jpg,val,49,brown|gray|orange,2,gray,11.65,0.3284,34.58
train/train/photography_90099.jpg,photography_90099.jpg,train,49,brown|gray|orange,2,gray,11.7,0.2732,36.85
train/train/photography_96557.jpg,photography_96557.jpg,train,49,brown|gray|orange,2,gray,16.32,0.3703,41.79
train/train/sport_26191.jpg,sport_26191.jpg,val,49,brown|gray|orange,2,gray,14.46,0.288,36.96
train/train/sport_26228.jpg,sport_26228.jpg,test,49,brown|gray|orange,2,gray,19.88,0.3771,51.44
train/train/sport_26240.jpg,sport_26240.jpg,train,49,brown|gray|orange,2,gray,11.85,0.2845,32.55
train/train/sport_26287.jpg,sport_26287.jpg,train,49,brown|gray|orange,2,gray,20.71,0.3936,56.51
train/train/sport_26371.jpg,sport_26371.jpg,val,49,brown|gray|orange,2,gray,11.62,0.3117,34.13
train/train/sport_26628.jpg,sport_26628.jpg,test,49,brown|gray|orange,2,gray,14.26,0.3279,40.07
train/train/sport_26932.jpg,sport_26932.jpg,val,49,brown|gray|orange,2,gray,16.29,0.3489,39.46
train/train/sport_26941.jpg,sport_26941.jpg,train,49,brown|gray|orange,2,gray,11.35,0.3139,36.01
train/train/sport_27073.jpg,sport_27073.jpg,train,49,brown|gray|orange,2,gray,14.12,0.3247,47.61
train/train/sport_27082.jpg,sport_27082.jpg,val,49,brown|gray|orange,2,gray,12.15,0.2782,36.08
train/train/sport_27120.jpg,sport_27120.jpg,train,49,brown|gray|orange,2,gray,16.26,0.4094,40.9
train/train/sport_27329.jpg,sport_27329.jpg,val,49,brown|gray|orange,2,gray,14.34,0.4067,39.73
train/train/sport_27479.jpg,sport_27479.jpg,train,49,brown|gray|orange,2,gray,10.75,0.3213,32.6
train/train/sport_27654.jpg,sport_27654.jpg,train,49,brown|gray|orange,2,gray,14.24,0.302,34.23
train/train/ww1_19715.jpg,ww1_19715.jpg,train,49,brown|gray|orange,2,gray,14.49,0.4276,35.53
train/train/ww1_321.jpg,ww1_321.jpg,test,49,brown|gray|orange,2,gray,13.36,0.2705,36.6
train/train/ww1_54444.jpg,ww1_54444.jpg,train,49,brown|gray|orange,2,gray,10.87,0.2364,37.74
train/train/art_7101.jpg,art_7101.jpg,train,49,brown|gray|red,2,gray,12.21,0.3728,31.22
train/train/industrial_16317.jpg,industrial_16317.jpg,val,49,brown|gray|red,2,gray,11.48,0.3493,29.39
train/train/industrial_19615.jpg,industrial_19615.jpg,train,49,brown|gray|red,2,gray,9.96,0.2726,39.39
train/train/industrial_30208.jpg,industrial_30208.jpg,train,49,brown|gray|red,2,gray,16.2,0.3664,39.7
train/train/industrial_47062.jpg,industrial_47062.jpg,val,49,brown|gray|red,2,gray,11.98,0.3122,37.42
train/train/industrial_47378.jpg,industrial_47378.jpg,val,49,brown|gray|red,2,gray,10.1,0.3182,29.53
train/train/industrial_47737.jpg,industrial_47737.jpg,train,49,brown|gray|red,2,gray,11.78,0.2873,34.81
train/train/industrial_48099.jpg,industrial_48099.jpg,train,49,brown|gray|red,2,gray,13.57,0.3888,42.16
train/train/industrial_5075.jpg,industrial_5075.jpg,train,49,brown|gray|red,2,gray,13.81,0.283,38.32
train/train/industrial_5250.jpg,industrial_5250.jpg,train,49,brown|gray|red,2,gray,14.15,0.378,32.96
train/train/industrial_5330.jpg,industrial_5330.jpg,train,49,brown|gray|red,2,gray,9.22,0.3212,28.98
train/train/industrial_8522.jpg,industrial_8522.jpg,train,49,brown|gray|red,2,gray,14.61,0.2644,55.78
val/val/industrial_8523.jpg,industrial_8523.jpg,val,49,brown|gray|red,2,gray,11.8,0.2369,49.38
train/train/industrial_8635.jpg,industrial_8635.jpg,train,49,brown|gray|red,2,gray,16.52,0.5697,48.46
train/train/industrial_8638.jpg,industrial_8638.jpg,train,49,brown|gray|red,2,gray,11.74,0.365,38.51
train/train/industrial_8668.jpg,industrial_8668.jpg,train,49,brown|gray|red,2,gray,14.36,0.272,43.59
train/train/industrial_8669.jpg,industrial_8669.jpg,test,49,brown|gray|red,2,gray,12.05,0.3183,32.54
train/train/industrial_8673.jpg,industrial_8673.jpg,test,49,brown|gray|red,2,gray,8.33,0.2274,30.84
train/train/industrial_97157.jpg,industrial_97157.jpg,val,49,brown|gray|red,2,gray,28.15,0.4143,109.26
val/val/photography_88954.jpg,photography_88954.jpg,train,49,brown|gray|red,2,gray,9.96,0.2726,39.39
train/train/photography_96556.jpg,photography_96556.jpg,train,49,brown|gray|red,2,gray,13.59,0.3745,32.95
train/train/sport_1163.jpg,sport_1163.jpg,train,49,brown|gray|red,2,gray,9.72,0.353,30.62
test/sport_1448.jpg,sport_1448.jpg,train,49,brown|gray|red,2,gray,13.29,0.2943,34.89
train/train/sport_26320.jpg,sport_26320.jpg,val,49,brown|gray|red,2,gray,11.98,0.3122,37.42
train/train/sport_26652.jpg,sport_26652.jpg,val,49,brown|gray|red,2,gray,10.1,0.3182,29.53
train/train/sport_27026.jpg,sport_27026.jpg,train,49,brown|gray|red,2,gray,11.78,0.2873,34.81
train/train/sport_27400.jpg,sport_27400.jpg,train,49,brown|gray|red,2,gray,13.57,0.3888,42.16
train/train/art_6824.jpg,art_6824.jpg,train,49,brown|gray|white,1,gray|white,13.79,0.2657,43.16
train/train/art_6830.jpg,art_6830.jpg,val,49,brown|gray|white,1,gray|white,13.19,0.3589,46.36
train/train/art_6845.jpg,art_6845.jpg,train,49,brown|gray|white,1,gray|white,10.97,0.1973,40.47
val/val/art_7164.jpg,art_7164.jpg,val,49,brown|gray|white,1,gray|white,12.02,0.2699,32.95
train/train/industrial_47316.jpg,industrial_47316.jpg,val,49,brown|gray|white,1,gray|white,11.25,0.2422,36.55
val/val/industrial_47765.jpg,industrial_47765.jpg,train,49,brown|gray|white,1,gray|white,12.34,0.3107,36.46
val/val/industrial_47953.jpg,industrial_47953.jpg,val,49,brown|gray|white,1,gray|white,17.66,0.3981,49.93
test/industrial_5332.jpg,industrial_5332.jpg,test,49,brown|gray|white,1,gray|white,12.23,0.2994,30.83
val/val/industrial_5394.jpg,industrial_5394.jpg,train,49,brown|gray|white,1,gray|white,12.59,0.2616,37.33
train/train/nature_77949.jpg,nature_77949.jpg,train,49,brown|gray|white,1,gray|white,14.76,0.3082,40.53
train/train/photography_39351.jpg,photography_39351.jpg,train,49,brown|gray|white,1,gray|white,12.88,0.276,38.78
train/train/photography_39353.jpg,photography_39353.jpg,train,49,brown|gray|white,1,gray|white,12.24,0.2389,41.19
train/train/sport_26343.jpg,sport_26343.jpg,val,49,brown|gray|white,1,gray|white,14.97,0.286,49.82
train/train/sport_26588.jpg,sport_26588.jpg,val,49,brown|gray|white,1,gray|white,11.25,0.2422,36.55
train/train/sport_26927.jpg,sport_26927.jpg,train,49,brown|gray|white,1,gray|white,12.75,0.3004,42.82
train/train/sport_27054.jpg,sport_27054.jpg,train,49,brown|gray|white,1,gray|white,12.34,0.3107,36.46
train/train/sport_27250.jpg,sport_27250.jpg,val,49,brown|gray|white,1,gray|white,17.66,0.3981,49.93
train/train/sport_48615.jpg,sport_48615.jpg,train,49,brown|gray|white,1,gray|white,10.4,0.2459,35.45
train/train/art_7110.jpg,art_7110.jpg,train,49,brown|gray|yellow,2,gray,16.74,0.3743,37.56
train/train/art_7112.jpg,art_7112.jpg,train,49,brown|gray|yellow,2,gray,15.6,0.2689,35.47
train/train/art_7146.jpg,art_7146.jpg,val,49,brown|gray|yellow,2,gray,15.03,0.33,31.75
train/train/art_7150.jpg,art_7150.jpg,train,49,brown|gray|yellow,2,gray,16.09,0.3634,27.56
train/train/art_7163.jpg,art_7163.jpg,train,49,brown|gray|yellow,2,gray,17.17,0.3948,37.58
train/train/industrial_47361.jpg,industrial_47361.jpg,train,49,brown|gray|yellow,2,gray,10.47,0.4021,34.46
train/train/industrial_47455.jpg,industrial_47455.jpg,train,49,brown|gray|yellow,2,gray,11.91,0.4952,33.5
train/train/industrial_8527.jpg,industrial_8527.jpg,train,49,brown|gray|yellow,2,gray,12.3,0.2228,42.55
train/train/nature_77957.jpg,nature_77957.jpg,train,49,brown|gray|yellow,2,gray,15.42,0.3491,28.75
train/train/photography_91946.jpg,photography_91946.jpg,train,49,brown|gray|yellow,2,gray,20.63,0.3263,66.46
train/train/sport_26634.jpg,sport_26634.jpg,train,49,brown|gray|yellow,2,gray,10.47,0.4021,34.46
train/train/sport_26729.jpg,sport_26729.jpg,train,49,brown|gray|yellow,2,gray,11.91,0.4952,33.5
train/train/sport_9312.jpg,sport_9312.jpg,test,49,brown|gray|yellow,2,gray,14.72,0.3079,40.43
val/val/industrial_5410.jpg,industrial_5410.jpg,train,49,brown|green,2,,12.93,0.3999,31.07
val/val/art_7131.jpg,art_7131.jpg,train,49,brown|green|orange,3,,25.08,0.5156,60.67
train/train/industrial_47741.jpg,industrial_47741.jpg,train,49,brown|green|orange,3,,28.12,0.675,78.55
train/train/industrial_47791.jpg,industrial_47791.jpg,train,49,brown|green|orange,3,,24.3,0.4818,56.17
train/train/sport_27030.jpg,sport_27030.jpg,train,49,brown|green|orange,3,,28.12,0.675,78.55
train/train/sport_27081.jpg,sport_27081.jpg,train,49,brown|green|orange,3,,24.3,0.4818,56.17
train/train/art_7159.jpg,art_7159.jpg,train,49,brown|green|yellow,3,,23.19,0.4374,51.78
train/train/industrial_36352.jpg,industrial_36352.jpg,val,49,brown|green|yellow,3,,21.27,0.4249,44.14
test/nature_77854.jpg,nature_77854.jpg,train,49,brown|green|yellow,3,,21.79,0.5081,65.34
train/train/industrial_100959.jpg,industrial_100959.jpg,val,49,brown|magenta|red,3,,13.35,0.3755,38.54
train/train/art_10469.jpg,art_10469.jpg,train,49,brown|orange,2,,22.82,0.4943,42.01
train/train/industrial_15356.jpg,industrial_15356.jpg,val,49,brown|orange,2,,33.67,0.6472,57.35
train/train/industrial_47054.jpg,industrial_47054.jpg,val,49,brown|orange,2,,19.64,0.5589,51.53
train/train/industrial_47067.jpg,industrial_47067.jpg,val,49,brown|orange,2,,14.24,0.4776,38.97
train/train/industrial_47408.jpg,industrial_47408.jpg,train,49,brown|orange,2,,23.54,0.5361,52.55
train/train/industrial_47579.jpg,industrial_47579.jpg,val,49,brown|orange,2,,20.83,0.4747,46.41
val/val/industrial_47630.jpg,industrial_47630.jpg,train,49,brown|orange,2,,28.73,0.5857,56.87
train/train/industrial_47768.jpg,industrial_47768.jpg,test,49,brown|orange,2,,33.55,0.6076,75.27
train/train/industrial_47781.jpg,industrial_47781.jpg,test,49,brown|orange,2,,23.21,0.5477,54.76
train/train/industrial_48008.jpg,industrial_48008.jpg,train,49,brown|orange,2,,22.86,0.4982,57.68
train/train/industrial_48185.jpg,industrial_48185.jpg,train,49,brown|orange,2,,24.17,0.5394,60.34
test/industrial_48191.jpg,industrial_48191.jpg,train,49,brown|orange,2,,15.17,0.5419,39.64
train/train/industrial_5065.jpg,industrial_5065.jpg,train,49,brown|orange,2,,35.44,0.5921,72.43
val/val/industrial_5066.jpg,industrial_5066.jpg,train,49,brown|orange,2,,33.71,0.5634,69.23
train/train/industrial_5412.jpg,industrial_5412.jpg,val,49,brown|orange,2,,12.84,0.3911,33.71
train/train/industrial_8597.jpg,industrial_8597.jpg,val,49,brown|orange,2,,21.12,0.6263,54.8
train/train/industrial_8615.jpg,industrial_8615.jpg,train,49,brown|orange,2,,20.76,0.5515,51.4
train/train/nature_77842.jpg,nature_77842.jpg,train,49,brown|orange,2,,32.03,0.562,70.73
train/train/photography_102159.jpg,photography_102159.jpg,train,49,brown|orange,2,,23.08,0.4936,51.01
test/photography_102160.jpg,photography_102160.jpg,val,49,brown|orange,2,,21.88,0.525,44.02
train/train/photography_102162.jpg,photography_102162.jpg,val,49,brown|orange,2,,18.92,0.5565,41.21
train/train/photography_14159.jpg,photography_14159.jpg,test,49,brown|orange,2,,31.92,0.5543,69.65
train/train/sport_26310.jpg,sport_26310.jpg,val,49,brown|orange,2,,19.64,0.5589,51.53
train/train/sport_26325.jpg,sport_26325.jpg,val,49,brown|orange,2,,14.24,0.4776,38.97
train/train/sport_26682.jpg,sport_26682.jpg,train,49,brown|orange,2,,23.54,0.5361,52.55
train/train/sport_26861.jpg,sport_26861.jpg,val,49,brown|orange,2,,20.83,0.4747,46.41
train/train/sport_26915.jpg,sport_26915.jpg,train,49,brown|orange,2,,28.73,0.5857,56.87
train/train/sport_27057.jpg,sport_27057.jpg,test,49,brown|orange,2,,33.55,0.6076,75.27
train/train/sport_27070.jpg,sport_27070.jpg,test,49,brown|orange,2,,23.21,0.5477,54.76
train/train/sport_27306.jpg,sport_27306.jpg,train,49,brown|orange,2,,22.86,0.4982,57.68
train/train/sport_27489.jpg,sport_27489.jpg,train,49,brown|orange,2,,24.17,0.5394,60.34
train/train/sport_27495.jpg,sport_27495.jpg,train,49,brown|orange,2,,15.17,0.5419,39.64
train/train/industrial_16316.jpg,industrial_16316.jpg,train,49,brown|orange|red,3,,21.09,0.4659,60.53
train/train/industrial_23346.jpg,industrial_23346.jpg,train,49,brown|orange|red,3,,13.06,0.4457,34.85
train/train/industrial_40553.jpg,industrial_40553.jpg,val,49,brown|orange|red,3,,25.06,0.4926,52.92
train/train/industrial_47231.jpg,industrial_47231.jpg,train,49,brown|orange|red,3,,27.02,0.6124,56.1
train/train/industrial_47257.jpg,industrial_47257.jpg,val,49,brown|orange|red,3,,32.82,0.6615,73.98
train/train/industrial_8625.jpg,industrial_8625.jpg,train,49,brown|orange|red,3,,20.77,0.6142,45.86
train/train/industrial_8632.jpg,industrial_8632.jpg,train,49,brown|orange|red,3,,28.49,0.5471,59.45
train/train/industrial_8633.jpg,industrial_8633.jpg,train,49,brown|orange|red,3,,24.53,0.5265,60.74
val/val/industrial_8634.jpg,industrial_8634.jpg,val,49,brown|orange|red,3,,19.52,0.4432,47.06
test/industrial_8636.jpg,industrial_8636.jpg,train,49,brown|orange|red,3,,23.55,0.4399,65.59
train/train/industrial_8640.jpg,industrial_8640.jpg,test,49,brown|orange|red,3,,20.27,0.4927,50.04
train/train/industrial_8653.jpg,industrial_8653.jpg,val,49,brown|orange|red,3,,20.53,0.6302,68.19
train/train/industrial_8654.jpg,industrial_8654.jpg,train,49,brown|orange|red,3,,17.46,0.5883,64.09
train/train/industrial_8655.jpg,industrial_8655.jpg,train,49,brown|orange|red,3,,22.39,0.715,61.98
train/train/industrial_8656.jpg,industrial_8656.jpg,train,49,brown|orange|red,3,,20.56,0.6372,63.01
test/nature_21847.jpg,nature_21847.jpg,train,49,brown|orange|red,3,,13.06,0.4457,34.85
train/train/nature_21888.jpg,nature_21888.jpg,train,49,brown|orange|red,3,,16.12,0.5174,44.32
test/photography_103288.jpg,photography_103288.jpg,train,49,brown|orange|red,3,,17.35,0.4077,46.82
val/val/photography_14539.jpg,photography_14539.jpg,train,49,brown|orange|red,3,,19.89,0.5318,60.53
train/train/photography_39359.jpg,photography_39359.jpg,val,49,brown|orange|red,3,,33.37,0.6188,86.78
train/train/photography_88474.jpg,photography_88474.jpg,train,49,brown|orange|red,3,,24.45,0.4476,52.99
train/train/photography_96520.jpg,photography_96520.jpg,val,49,brown|orange|red,3,,19.52,0.3406,34.34
train/train/photography_96521.jpg,photography_96521.jpg,train,49,brown|orange|red,3,,17.74,0.3152,32.75
train/train/sport_26500.jpg,sport_26500.jpg,train,49,brown|orange|red,3,,27.02,0.6124,56.1
val/val/sport_26527.jpg,sport_26527.jpg,val,49,brown|orange|red,3,,32.82,0.6615,73.98
train/train/art_7111.jpg,art_7111.jpg,train,49,brown|orange|white,2,white,21.67,0.3512,39.51
train/train/industrial_47011.jpg,industrial_47011.jpg,train,49,brown|orange|white,2,white,18.92,0.4711,46.76
train/train/industrial_47855.jpg,industrial_47855.jpg,train,49,brown|orange|white,2,white,22.48,0.5736,62.11
train/train/industrial_47883.jpg,industrial_47883.jpg,train,49,brown|orange|white,2,white,27.76,0.5638,66.91
train/train/sport_26265.jpg,sport_26265.jpg,train,49,brown|orange|white,2,white,18.92,0.4711,46.76
train/train/sport_27151.jpg,sport_27151.jpg,train,49,brown|orange|white,2,white,22.48,0.5736,62.11
train/train/sport_27179.jpg,sport_27179.jpg,train,49,brown|orange|white,2,white,27.76,0.5638,66.91
train/train/art_7116.jpg,art_7116.jpg,test,49,brown|orange|yellow,3,,15.97,0.3448,35.79
val/val/art_7143.jpg,art_7143.jpg,train,49,brown|orange|yellow,3,,16.34,0.356,30.85
train/train/industrial_14382.jpg,industrial_14382.jpg,train,49,brown|orange|yellow,3,,22.49,0.5807,55.05
train/train/industrial_36351.jpg,industrial_36351.jpg,val,49,brown|orange|yellow,3,,36.79,0.5838,69.86
train/train/industrial_47882.jpg,industrial_47882.jpg,train,49,brown|orange|yellow,3,,21.69,0.5281,56.44
train/train/industrial_5312.jpg,industrial_5312.jpg,train,49,brown|orange|yellow,3,,33.38,0.5453,76.7
train/train/industrial_5313.jpg,industrial_5313.jpg,test,49,brown|orange|yellow,3,,35.11,0.5617,82.93
train/train/sport_27178.jpg,sport_27178.jpg,train,49,brown|orange|yellow,3,,21.69,0.5281,56.44
train/train/industrial_14397.jpg,industrial_14397.jpg,train,49,brown|pink|red,3,,5.15,0.4458,34.72
test/industrial_8609.jpg,industrial_8609.jpg,val,49,brown|pink|red,3,,16.28,0.6144,47.52
val/val/industrial_8643.jpg,industrial_8643.jpg,test,49,brown|purple|red,3,,7.98,0.6343,32.36
train/train/industrial_8644.jpg,industrial_8644.jpg,val,49,brown|purple|red,3,,6.71,0.6218,30.14
train/train/industrial_14404.jpg,industrial_14404.jpg,train,49,brown|red,2,,18.37,0.6488,73.84
train/train/industrial_8627.jpg,industrial_8627.jpg,train,49,brown|red,2,,14.26,0.5655,36.22
train/train/industrial_8629.jpg,industrial_8629.jpg,train,49,brown|red,2,,11.21,0.5159,31.31
train/train/industrial_8637.jpg,industrial_8637.jpg,train,49,brown|red,2,,12.82,0.4091,31.27
train/train/industrial_8677.jpg,industrial_8677.jpg,train,49,brown|red,2,,9.86,0.4788,26.92
train/train/photography_101446.jpg,photography_101446.jpg,test,49,brown|red,2,,5.09,0.4484,25.3
train/train/photography_101448.jpg,photography_101448.jpg,val,49,brown|red,2,,10.33,0.3994,31.25
train/train/photography_101452.jpg,photography_101452.jpg,test,49,brown|red,2,,8.8,0.4284,25.8
train/train/photography_101455.jpg,photography_101455.jpg,test,49,brown|red,2,,5.48,0.4358,26.21
train/train/photography_101458.jpg,photography_101458.jpg,train,49,brown|red,2,,9.38,0.4407,31.24
train/train/photography_101459.jpg,photography_101459.jpg,train,49,brown|red,2,,13.1,0.4883,41.84
train/train/photography_101460.jpg,photography_101460.jpg,train,49,brown|red,2,,11.3,0.4181,36.72
train/train/photography_102164.jpg,photography_102164.jpg,train,49,brown|red,2,,19.99,0.554,44.51
train/train/photography_95589.jpg,photography_95589.jpg,train,49,brown|red,2,,11.57,0.3932,29.12
train/train/photography_98843.jpg,photography_98843.jpg,train,49,brown|red,2,,12.09,0.4401,29.23
test/sport_48661.jpg,sport_48661.jpg,train,49,brown|red|white,2,white,12.21,0.3029,42.61
train/train/industrial_16315.jpg,industrial_16315.jpg,train,49,brown|yellow,2,,22.11,0.4826,42.1
train/train/migration_9904.jpg,migration_9904.jpg,train,49,brown|yellow,2,,16.56,0.4565,40.84
train/train/industrial_101384.jpg,industrial_101384.jpg,test,49,cyan|gray|orange,2,gray,12.81,0.2113,48.11
train/train/industrial_101393.jpg,industrial_101393.jpg,train,49,cyan|gray|orange,2,gray,17.49,0.2717,64.78
train/train/industrial_47601.jpg,industrial_47601.jpg,train,49,cyan|gray|orange,2,gray,13.94,0.3149,38.35
train/train/sport_26884.jpg,sport_26884.jpg,train,49,cyan|gray|orange,2,gray,13.94,0.3149,38.35
train/train/industrial_8603.jpg,industrial_8603.jpg,train,49,cyan|green|yellow,3,,20.58,0.5476,51.12
train/train/industrial_101382.jpg,industrial_101382.jpg,val,49,gray,0,gray,15.65,0.2407,57.25
train/train/nature_77845.jpg,nature_77845.jpg,val,49,gray|green,1,gray,17.97,0.3642,49.9
test/sport_1041.jpg,sport_1041.jpg,train,49,gray|green,1,gray,11.63,0.2134,44.73
val/val/photography_89221.jpg,photography_89221.jpg,train,49,gray|green|orange,2,gray,16.0,0.2902,52.57
train/train/industrial_36177.jpg,industrial_36177.jpg,test,49,gray|green|white,1,gray|white,11.39,0.2913,35.21
train/train/art_7155.jpg,art_7155.jpg,train,49,gray|green|yellow,2,gray,17.81,0.3382,35.52
train/train/art_7157.jpg,art_7157.jpg,val,49,gray|green|yellow,2,gray,18.19,0.3614,35.76
val/val/industrial_101431.jpg,industrial_101431.jpg,train,49,gray|green|yellow,2,gray,18.13,0.2542,38.62
train/train/industrial_101432.jpg,industrial_101432.jpg,train,49,gray|green|yellow,2,gray,18.9,0.2635,38.49
train/train/industrial_48018.jpg,industrial_48018.jpg,train,49,gray|green|yellow,2,gray,15.91,0.3534,37.86
train/train/nature_78006.jpg,nature_78006.jpg,train,49,gray|green|yellow,2,gray,21.72,0.3052,36.31
val/val/sport_27316.jpg,sport_27316.jpg,train,49,gray|green|yellow,2,gray,15.91,0.3534,37.86
train/train/industrial_8528.jpg,industrial_8528.jpg,train,49,gray|orange,1,gray,16.88,0.2588,59.71
train/train/industrial_22717.jpg,industrial_22717.jpg,train,49,gray|orange|red,2,gray,20.15,0.3065,60.34
train/train/industrial_31146.jpg,industrial_31146.jpg,train,49,gray|orange|red,2,gray,23.07,0.3679,58.1
train/train/industrial_8521.jpg,industrial_8521.jpg,train,49,gray|orange|red,2,gray,20.17,0.2801,72.3
train/train/industrial_8613.jpg,industrial_8613.jpg,train,49,gray|orange|red,2,gray,18.39,0.3808,56.92
test/industrial_8667.jpg,industrial_8667.jpg,train,49,gray|orange|red,2,gray,13.26,0.2553,40.53
test/photography_92509.jpg,photography_92509.jpg,train,49,gray|orange|red,2,gray,11.3,0.2768,33.55
train/train/industrial_102580.jpg,industrial_102580.jpg,val,49,gray|orange|white,1,gray|white,17.57,0.2603,68.91
test/industrial_116043.jpg,industrial_116043.jpg,train,49,gray|orange|white,1,gray|white,12.29,0.2213,41.17
train/train/industrial_30498.jpg,industrial_30498.jpg,train,49,gray|orange|yellow,2,gray,24.09,0.3146,46.85
train/train/industrial_44055.jpg,industrial_44055.jpg,train,49,gray|pink|red,2,gray,11.94,0.2732,28.57
train/train/industrial_18574.jpg,industrial_18574.jpg,val,49,gray|purple|red,2,gray,13.04,0.404,35.76
val/val/art_7069.jpg,art_7069.jpg,train,49,gray|red,1,gray,14.37,0.3366,40.97
train/train/industrial_101385.jpg,industrial_101385.jpg,train,49,gray|white,0,gray|white,11.06,0.2028,39.93
train/train/photography_91441.jpg,photography_91441.jpg,train,49,gray|white,0,gray|white,16.31,0.2196,59.14
train/train/industrial_114109.jpg,industrial_114109.jpg,train,49,gray|white|yellow,1,gray|white,13.88,0.2512,40.07
train/train/industrial_48174.jpg,industrial_48174.jpg,train,49,gray|white|yellow,1,gray|white,17.25,0.3165,39.15
val/val/sport_27477.jpg,sport_27477.jpg,train,49,gray|white|yellow,1,gray|white,17.25,0.3165,39.15
train/train/photography_39344.jpg,photography_39344.jpg,train,49,gray|yellow,1,gray,15.31,0.2303,43.6
train/train/industrial_14379.jpg,industrial_14379.jpg,train,49,green,1,,20.03,0.4451,39.03
train/train/industrial_15915.jpg,industrial_15915.jpg,val,49,green,1,,17.99,0.3692,35.67
val/val/photography_39304.jpg,photography_39304.jpg,train,49,green|white|yellow,2,white,21.12,0.3312,42.82
train/train/photography_14189.jpg,photography_14189.jpg,train,49,magenta|orange|red,3,,22.21,0.5354,66.24
val/val/photography_66096.jpg,photography_66096.jpg,train,49,magenta|pink|purple,3,,15.61,0.3198,31.21
train/train/photography_66159.jpg,photography_66159.jpg,test,49,magenta|pink|purple,3,,17.33,0.2879,34.77
val/val/industrial_44093.jpg,industrial_44093.jpg,val,49,magenta|pink|red,3,,16.12,0.2889,30.18
val/val/industrial_8631.jpg,industrial_8631.jpg,train,49,magenta|pink|red,3,,8.84,0.5103,32.59
val/val/photography_59107.jpg,photography_59107.jpg,train,49,magenta|pink|red,3,,11.98,0.3576,30.52
train/train/industrial_16318.jpg,industrial_16318.jpg,train,49,orange|pink|red,3,,11.86,0.3717,36.42
train/train/industrial_40484.jpg,industrial_40484.jpg,train,49,orange|pink|red,3,,17.4,0.3447,32.62
train/train/industrial_8610.jpg,industrial_8610.jpg,train,49,orange|pink|red,3,,29.71,0.6197,86.71
train/train/industrial_101328.jpg,industrial_101328.jpg,test,49,orange|red,2,,24.31,0.4904,50.83
train/train/photography_104861.jpg,photography_104861.jpg,val,49,orange|red,2,,27.8,0.4993,72.43
train/train/photography_104960.jpg,photography_104960.jpg,train,49,orange|red,2,,30.7,0.6106,51.2
train/train/industrial_25732.jpg,industrial_25732.jpg,train,49,orange|white,1,white,12.67,0.2279,36.69
train/train/industrial_537.jpg,industrial_537.jpg,test,49,orange|white|yellow,2,white,14.91,0.2114,44.99
train/train/photography_66100.jpg,photography_66100.jpg,train,49,pink|purple|red,3,,15.03,0.3113,38.24
train/train/industrial_30339.jpg,industrial_30339.jpg,train,49,pink|red,2,,22.85,0.6197,43.54
train/train/photography_103658.jpg,photography_103658.jpg,train,49,pink|red,2,,31.55,0.3723,52.58
train/train/photography_59126.jpg,photography_59126.jpg,val,49,pink|red,2,,14.62,0.3786,37.01
train/train/industrial_41118.jpg,industrial_41118.jpg,train,49,purple,1,,34.84,0.4559,47.6
train/train/industrial_31149.jpg,industrial_31149.jpg,train,49,red,1,,28.85,0.5897,45.02
val/val/industrial_31150.jpg,industrial_31150.jpg,train,49,red,1,,21.32,0.4933,37.19
train/train/photography_66244.jpg,photography_66244.jpg,train,49,red,1,,49.54,0.703,77.56
train/train/photography_46112.jpg,photography_46112.jpg,train,50,black|blue,1,black,15.27,0.3027,32.85
train/train/photography_46425.jpg,photography_46425.jpg,train,50,black|blue|brown,2,black,14.5,0.3356,58.89
train/train/photography_46549.jpg,photography_46549.jpg,train,50,black|blue|cyan,2,black,11.65,0.3238,47.74
test/photography_46396.jpg,photography_46396.jpg,val,50,black|blue|gray,1,black|gray,12.71,0.216,32.24
train/train/photography_87868.jpg,photography_87868.jpg,train,50,black|blue|gray,1,black|gray,10.77,0.2177,40.33
train/train/photography_90997.jpg,photography_90997.jpg,test,50,black|blue|gray,1,black|gray,11.22,0.2121,39.0
train/train/photography_46139.jpg,photography_46139.jpg,train,50,black|blue|green,2,black,10.45,0.2731,33.74
train/train/photography_46180.jpg,photography_46180.jpg,train,50,black|blue|green,2,black,14.25,0.2802,34.22
train/train/photography_46241.jpg,photography_46241.jpg,train,50,black|blue|green,2,black,15.76,0.2921,45.27
train/train/photography_46324.jpg,photography_46324.jpg,train,50,black|blue|purple,2,black,28.13,0.3362,63.87
train/train/photography_46560.jpg,photography_46560.jpg,train,50,black|brown|cyan,2,black,13.21,0.2877,49.19
train/train/nature_39893.jpg,nature_39893.jpg,train,50,black|gray|green,1,black|gray,14.36,0.4083,36.21
val/val/photography_40298.jpg,photography_40298.jpg,val,50,black|gray|green,1,black|gray,12.15,0.3753,35.37
train/train/photography_87310.jpg,photography_87310.jpg,train,50,black|gray|green,1,black|gray,10.56,0.2094,38.49
val/val/photography_45969.jpg,photography_45969.jpg,test,50,black|pink|purple,2,black,14.46,0.2921,31.25
train/train/photography_46120.jpg,photography_46120.jpg,train,50,blue,1,,20.14,0.3085,34.97
train/train/photography_46195.jpg,photography_46195.jpg,train,50,blue,1,,28.03,0.373,76.72
val/val/industrial_101643.jpg,industrial_101643.jpg,train,50,blue|brown|gray,2,gray,17.67,0.322,54.08
