cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
48,gray|orange,2,1,gray,23,15,7,1,17.884,6.757,0.27,0.087,51.357
51,orange|red|white,3,2,white,23,17,2,4,27.226,7.399,0.4259,0.1269,78.608
54,orange|red|yellow,3,3,,23,16,5,2,35.197,6.443,0.56,0.0807,96.21
54,gray|orange|red,3,2,gray,23,13,4,6,24.996,7.075,0.3721,0.0816,77.893
66,red|white,2,1,white,23,13,5,5,37.983,14.715,0.4452,0.1339,89.905
76,blue|gray|white,3,1,gray|white,23,15,5,3,14.773,2.867,0.2545,0.0433,42.833
91,blue|pink|red,3,3,,23,15,6,2,16.127,4.98,0.4076,0.0745,44.153
3,blue|gray|yellow,3,2,gray,22,16,5,1,27.708,3.419,0.431,0.0454,56.009
6,blue|brown|red,3,3,,22,17,5,0,19.0,7.093,0.4049,0.0651,56.603
9,blue|brown|gray,3,2,gray,22,13,5,4,13.308,2.692,0.3526,0.0618,40.705
11,gray|magenta|orange,3,2,gray,22,17,3,2,16.822,2.472,0.3354,0.0288,47.098
26,brown|orange|white,3,2,white,22,15,4,3,15.77,4.07,0.3271,0.0529,45.947
39,blue|gray|yellow,3,2,gray,22,17,4,1,16.326,2.453,0.2857,0.0366,48.077
57,gray|red,2,1,gray,22,18,3,1,33.892,8.461,0.5356,0.1031,75.025
60,blue|gray,2,1,gray,22,16,5,1,13.413,2.945,0.3077,0.0583,46.634
64,gray|red,2,1,gray,22,17,5,0,15.563,3.782,0.3381,0.0649,36.598
68,blue|gray,2,1,gray,22,11,5,6,15.768,3.025,0.3063,0.0704,54.512
70,brown|gray|orange,3,2,gray,22,6,12,4,17.888,4.107,0.3501,0.0932,48.327
70,brown|orange|red,3,3,,22,14,7,1,18.998,3.891,0.4269,0.0749,41.972
84,cyan|gray|green,3,2,gray,22,19,2,1,22.391,4.175,0.3457,0.0786,69.94
85,green|yellow,2,2,,22,11,7,4,23.118,7.585,0.4269,0.0732,45.775
88,gray|orange|white,3,1,gray|white,22,16,4,2,12.64,2.234,0.2394,0.045,43.218
88,brown|gray|red,3,2,gray,22,14,5,3,12.305,2.394,0.3438,0.0576,38.694
89,pink|red,2,2,,22,16,5,1,20.073,6.557,0.4083,0.1019,40.043
96,brown|orange|white,3,2,white,22,17,4,1,22.782,2.431,0.3321,0.0487,66.995
5,blue|yellow,2,2,,21,14,3,4,47.208,11.312,0.7052,0.1267,117.901
13,red,1,1,,21,13,7,1,28.725,10.348,0.6138,0.0908,51.063
21,gray|yellow,2,1,gray,21,20,0,1,20.844,4.823,0.2706,0.0507,49.611
22,brown|cyan|yellow,3,3,,21,16,4,1,24.788,4.805,0.4952,0.0799,73.764
35,gray|red|white,3,1,gray|white,21,17,3,1,19.2,6.496,0.284,0.0562,69.894
38,brown|orange|yellow,3,3,,21,14,3,4,20.679,5.686,0.4046,0.0839,42.568
38,gray|red|white,3,1,gray|white,21,14,4,3,18.817,7.107,0.2621,0.0658,58.037
46,blue|gray|red,3,2,gray,21,18,2,1,14.036,3.414,0.3268,0.0727,44.79
48,black|brown|orange,3,2,black,21,19,1,1,13.26,2.121,0.2972,0.0338,43.56
48,gray|red|white,3,1,gray|white,21,16,2,3,13.597,1.932,0.2192,0.0348,49.441
51,red|white,2,1,white,21,11,10,0,21.515,6.4,0.318,0.0954,59.798
51,brown|gray|red,3,2,gray,21,12,4,5,14.333,4.208,0.3337,0.0931,40.55
53,pink|red,2,2,,21,12,8,1,25.33,7.117,0.4334,0.0728,39.684
53,brown|orange|red,3,3,,21,15,5,1,21.188,9.995,0.4746,0.1271,50.456
54,blue|gray|white,3,1,gray|white,21,11,7,3,21.306,5.127,0.2839,0.0755,67.713
66,blue|gray,2,1,gray,21,9,5,7,20.914,5.812,0.3333,0.0944,56.207
82,gray|orange|white,3,1,gray|white,21,12,4,5,17.48,3.867,0.2673,0.0465,61.205
84,cyan|green,2,2,,21,7,3,11,25.644,3.8,0.4712,0.0753,77.514
87,gray|green|yellow,3,2,gray,21,13,6,2,18.491,2.819,0.3003,0.0742,43.971
90,blue|brown|green,3,3,,21,16,5,0,17.03,4.368,0.3985,0.0478,50.473
91,pink|red,2,2,,21,17,3,1,17.996,5.314,0.4396,0.0713,40.032
92,brown|orange|white,3,2,white,21,12,7,2,18.377,2.682,0.3212,0.0316,52.19
95,blue|brown|yellow,3,3,,21,17,4,0,18.514,3.638,0.4026,0.0443,43.767
1,gray|red|white,3,1,gray|white,20,17,2,1,15.236,2.826,0.249,0.0411,53.843
4,blue|gray|white,3,1,gray|white,20,14,4,2,16.981,2.709,0.2688,0.0559,53.821
5,blue|white,2,1,white,20,14,2,4,31.532,10.241,0.5366,0.191,81.611
5,blue|orange|yellow,3,3,,20,17,2,1,36.892,8.38,0.5477,0.112,97.206
8,brown|gray|red,3,2,gray,20,14,6,0,12.246,1.818,0.4051,0.0612,31.819
17,brown|gray|orange,3,2,gray,20,17,1,2,16.123,4.325,0.3249,0.0457,43.984
17,blue|brown|red,3,3,,20,13,4,3,16.761,5.747,0.3724,0.0973,48.806
27,brown|red,2,2,,20,12,5,3,15.607,5.437,0.4574,0.0878,36.828
31,blue|brown|gray,3,2,gray,20,15,4,1,13.812,2.444,0.3138,0.0429,44.231
34,brown|orange,2,2,,20,15,5,0,22.866,3.631,0.4364,0.0758,46.618
34,blue|gray|orange,3,2,gray,20,16,4,0,17.255,3.356,0.3874,0.1066,51.407
38,gray|orange|yellow,3,2,gray,20,15,4,1,22.838,6.897,0.3249,0.0763,52.889
42,gray|green,2,1,gray,20,20,0,0,14.75,1.12,0.3073,0.025,36.509
48,gray|orange|white,3,1,gray|white,20,17,1,2,12.713,2.308,0.2162,0.0189,39.504
51,blue|gray|white,3,1,gray|white,20,8,7,5,16.096,4.937,0.2755,0.0571,52.541
58,blue|gray|white,3,1,gray|white,20,14,3,3,12.728,3.205,0.2562,0.0353,43.724
59,blue|gray|orange,3,2,gray,20,14,6,0,19.61,4.694,0.3241,0.0798,58.687
63,blue|gray|white,3,1,gray|white,20,13,5,2,20.835,7.28,0.2871,0.0719,62.177
64,pink|red,2,2,,20,14,5,1,17.987,5.711,0.433,0.0771,35.697
66,gray|orange|white,3,1,gray|white,20,13,5,2,19.848,6.444,0.2595,0.0714,60.407
66,orange|red,2,2,,20,14,3,3,41.301,18.471,0.525,0.1686,71.333
69,gray|red,2,1,gray,20,15,4,1,20.631,7.048,0.3717,0.089,56.892
70,brown|orange,2,2,,20,17,0,3,21.273,3.916,0.4589,0.0698,48.02
77,gray|red|white,3,1,gray|white,20,16,1,3,16.581,5.888,0.2587,0.0723,60.959
82,gray|red|white,3,1,gray|white,20,15,2,3,18.974,5.823,0.2782,0.077,68.59
90,brown|orange|red,3,3,,20,14,4,2,21.415,7.58,0.4538,0.121,45.896
90,blue|gray,2,1,gray,20,19,0,1,17.349,3.799,0.2819,0.042,47.995
93,brown|orange,2,2,,20,17,2,1,26.915,7.004,0.4639,0.1089,48.842
93,gray|orange|red,3,2,gray,20,12,6,2,22.654,7.095,0.3742,0.13,58.68
95,blue|green,2,2,,20,14,4,2,16.253,4.682,0.3708,0.0684,39.384
95,blue|brown,2,2,,20,17,2,1,17.344,4.669,0.4029,0.0592,44.23
95,blue|brown|red,3,3,,20,14,4,2,15.543,4.653,0.3791,0.0497,43.148
1,brown|orange|white,3,2,white,19,12,3,4,17.638,4.808,0.3444,0.0804,45.052
2,black|blue|gray,3,1,black|gray,19,15,2,2,11.976,2.312,0.2496,0.0818,44.429
2,blue|gray|green,3,2,gray,19,16,2,1,16.906,3.381,0.3281,0.0448,52.057
5,gray|green|red,3,2,gray,19,13,1,5,24.586,5.296,0.4031,0.1067,73.163
11,blue|orange,2,2,,19,12,4,3,26.873,6.595,0.4886,0.0895,72.643
14,green|white|yellow,3,2,white,19,10,7,2,23.546,4.722,0.3431,0.0676,55.932
20,blue|gray|yellow,3,2,gray,19,15,2,2,18.342,3.906,0.3081,0.0493,52.877
23,gray|red|white,3,1,gray|white,19,15,3,1,19.21,4.832,0.2819,0.0653,68.423
28,brown|gray|red,3,2,gray,19,13,5,1,12.574,1.681,0.3561,0.0573,37.082
29,gray|red,2,1,gray,19,14,5,0,24.769,9.778,0.3689,0.1235,68.776
34,gray|orange|red,3,2,gray,19,16,3,0,17.682,3.142,0.3432,0.0412,50.972
35,brown|gray|orange,3,2,gray,19,11,7,1,16.778,4.305,0.3263,0.0623,47.478
36,gray|orange|red,3,2,gray,19,11,4,4,16.284,2.118,0.3247,0.0562,34.835
40,blue|gray|red,3,2,gray,19,13,6,0,16.005,3.648,0.3162,0.0466,46.053
40,brown|orange|red,3,3,,19,13,2,4,21.93,6.237,0.5148,0.0616,49.044
40,brown|red,2,2,,19,13,4,2,15.358,7.767,0.4908,0.0775,39.133
43,brown|red,2,2,,19,8,11,0,15.083,4.911,0.4408,0.064,34.055
49,blue|gray|white,3,1,gray|white,19,13,5,1,12.169,1.776,0.2591,0.0458,38.672
50,blue|gray,2,1,gray,19,9,6,4,16.393,4.471,0.2797,0.0626,48.076
51,blue|gray|red,3,2,gray,19,16,3,0,18.578,8.122,0.3404,0.0786,54.228
51,blue|gray,2,1,gray,19,13,2,4,17.275,6.825,0.3188,0.0982,49.431
53,blue|brown|red,3,3,,19,11,4,4,16.217,5.13,0.3745,0.0519,45.995
78,blue|gray,2,1,gray,19,16,2,1,15.577,5.649,0.3327,0.0966,56.807
90,brown|gray|red,3,2,gray,19,10,4,5,13.475,2.794,0.3057,0.0376,37.177
91,brown|gray|orange,3,2,gray,19,12,4,3,17.982,4.06,0.3783,0.0658,45.903
93,gray|red|white,3,1,gray|white,19,15,3,1,21.73,6.53,0.2977,0.074,72.814
93,gray|orange,2,1,gray,19,10,8,1,17.096,5.261,0.2626,0.0474,44.261
94,brown|gray|white,3,1,gray|white,19,15,2,2,10.963,4.13,0.2482,0.0616,39.178
94,gray|red,2,1,gray,19,13,4,2,23.668,11.567,0.3396,0.1675,80.666
96,brown|gray|orange,3,2,gray,19,6,3,10,18.72,3.829,0.3591,0.0679,45.675
0,blue|brown,2,2,,18,14,3,1,18.844,5.152,0.421,0.0885,47.197
0,blue|brown|yellow,3,3,,18,12,6,0,21.18,5.403,0.4591,0.0605,49.862
4,gray|orange|white,3,1,gray|white,18,10,4,4,17.03,2.598,0.2573,0.0293,50.963
4,brown|gray|orange,3,2,gray,18,11,5,2,17.657,3.046,0.3042,0.0386,43.042
5,blue|brown|gray,3,2,gray,18,15,3,0,20.297,2.755,0.3903,0.054,61.433
7,gray|orange|red,3,2,gray,18,14,4,0,21.527,6.158,0.3501,0.1179,65.351
9,brown|orange,2,2,,18,13,3,2,22.878,8.981,0.5081,0.1316,49.089
10,black|blue|gray,3,1,black|gray,18,13,2,3,11.987,1.996,0.2279,0.0298,46.614
10,gray|yellow,2,1,gray,18,13,5,0,24.207,8.483,0.3158,0.1082,64.002
15,gray|red|white,3,1,gray|white,18,15,2,1,13.329,3.082,0.2303,0.0414,41.352
19,gray|orange,2,1,gray,18,14,2,2,20.422,3.483,0.328,0.0558,50.743
22,cyan|white|yellow,3,2,white,18,14,2,2,24.814,3.514,0.3524,0.0512,78.897
24,white|yellow,2,1,white,18,14,3,1,36.114,14.876,0.4149,0.164,87.745
25,blue|brown,2,2,,18,12,6,0,17.706,3.793,0.4073,0.0388,48.123
26,black|brown|orange,3,2,black,18,16,2,0,14.389,3.109,0.3279,0.06,41.618
30,green|red|white,3,2,white,18,13,1,4,17.734,3.078,0.3368,0.0482,44.722
35,gray|orange|white,3,1,gray|white,18,15,2,1,17.791,4.156,0.2692,0.0436,53.791
36,orange,1,1,,18,18,0,0,23.778,4.134,0.3554,0.0502,41.686
38,orange|red|white,3,2,white,18,16,1,1,19.314,6.626,0.2748,0.0681,56.883
39,brown|gray|red,3,2,gray,18,14,3,1,13.864,1.287,0.3255,0.0356,35.829
41,blue|brown|gray,3,2,gray,18,15,1,2,13.456,2.887,0.3398,0.0669,45.307
46,gray|red|white,3,1,gray|white,18,15,3,0,14.813,4.304,0.2915,0.0605,44.021
46,brown|gray|white,3,1,gray|white,18,11,3,4,13.087,1.679,0.2894,0.0448,38.11
49,brown|gray|white,3,1,gray|white,18,10,7,1,13.072,1.989,0.2895,0.0523,40.309
50,blue|brown|gray,3,2,gray,18,12,3,3,16.677,3.999,0.3454,0.0675,50.433
53,blue|gray|green,3,2,gray,18,15,2,1,16.846,3.269,0.3136,0.0479,44.733
54,gray|white|yellow,3,1,gray|white,18,12,3,3,26.296,4.803,0.3156,0.0665,79.212
54,gray|red,2,1,gray,18,14,4,0,22.626,7.69,0.2904,0.0869,76.659
62,blue|white,2,1,white,18,7,9,2,28.386,2.338,0.6341,0.0528,88.847
62,gray|red,2,1,gray,18,11,5,2,16.053,3.72,0.2428,0.0544,56.828
68,brown|cyan|gray,3,2,gray,18,7,7,4,14.557,2.876,0.3494,0.0689,73.041
71,blue|gray,2,1,gray,18,15,1,2,15.665,2.637,0.2674,0.0495,53.238
75,blue|orange,2,2,,18,16,2,0,28.577,1.074,0.5522,0.0349,95.829
77,brown|gray|orange,3,2,gray,18,14,2,2,17.211,5.285,0.3291,0.0847,47.679
87,blue|gray|green,3,2,gray,18,14,2,2,16.47,3.834,0.2846,0.0492,47.287
89,red|white,2,1,white,18,14,1,3,15.856,3.96,0.2717,0.0659,36.333
90,blue|brown|gray,3,2,gray,18,11,4,3,15.156,3.076,0.302,0.0431,44.619
93,green|orange|red,3,3,,18,13,4,1,38.746,5.155,0.5635,0.0599,106.444
94,black|brown,2,1,black,18,13,4,1,9.189,1.907,0.2758,0.0407,37.629
94,black|orange|yellow,3,2,black,18,9,5,4,18.958,3.954,0.3112,0.0402,50.411
94,gray|red|white,3,1,gray|white,18,15,2,1,12.556,4.734,0.2464,0.0331,52.297
95,blue|brown|green,3,3,,18,13,3,2,14.453,3.051,0.3701,0.0498,38.888
96,gray|orange|white,3,1,gray|white,18,12,4,2,17.219,4.099,0.2595,0.0623,53.19
96,blue|gray,2,1,gray,18,12,4,2,17.694,4.363,0.3782,0.0911,51.435
0,brown|green|yellow,3,3,,17,9,8,0,20.094,3.717,0.4718,0.0885,41.794
4,gray|red|yellow,3,2,gray,17,13,3,1,29.291,6.784,0.4197,0.0899,67.809
5,orange|red|yellow,3,3,,17,14,3,0,35.846,10.901,0.503,0.127,87.469
7,orange|white,2,1,white,17,14,3,0,14.645,6.907,0.237,0.0688,56.17
9,red,1,1,,17,6,7,4,22.298,8.501,0.5032,0.104,45.206
10,gray|red,2,1,gray,17,13,3,1,20.678,8.873,0.3346,0.1076,62.521
12,brown|orange|white,3,2,white,17,10,5,2,21.291,4.529,0.3714,0.0779,51.046
12,blue|gray|white,3,1,gray|white,17,13,1,3,15.426,2.694,0.2486,0.0366,42.722
14,cyan|gray|green,3,2,gray,17,11,5,1,20.932,5.713,0.3813,0.0789,65.819
18,gray|red|white,3,1,gray|white,17,15,0,2,13.416,3.328,0.2428,0.0335,42.326
20,black|blue|gray,3,1,black|gray,17,13,4,0,13.839,3.842,0.2594,0.0549,53.986
21,gray|red|white,3,1,gray|white,17,11,4,2,17.104,3.508,0.2451,0.0429,51.281
21,gray|orange|red,3,2,gray,17,12,3,2,18.324,3.134,0.2953,0.038,55.601
23,gray|orange|white,3,1,gray|white,17,12,4,1,17.276,3.426,0.2409,0.0524,59.575
24,gray|red,2,1,gray,17,11,4,2,23.131,9.898,0.341,0.1168,68.859
27,brown|gray|orange,3,2,gray,17,14,1,2,14.973,2.531,0.324,0.0666,37.399
29,blue|gray,2,1,gray,17,11,2,4,18.189,5.163,0.3477,0.1229,54.348
31,blue|gray|red,3,2,gray,17,11,6,0,17.285,3.17,0.3183,0.0352,52.974
35,gray|orange|red,3,2,gray,17,9,4,4,24.038,10.044,0.3537,0.1146,68.194
35,blue|gray|orange,3,2,gray,17,11,3,3,18.802,3.318,0.3371,0.071,61.144
36,brown|gray|orange,3,2,gray,17,14,3,0,16.106,3.705,0.3072,0.0668,37.409
36,orange|red|white,3,2,white,17,7,6,4,17.501,3.676,0.3145,0.0656,37.496
38,gray|orange,2,1,gray,17,14,0,3,17.113,5.196,0.2578,0.0596,43.707
38,brown|orange|red,3,3,,17,12,4,1,19.696,3.684,0.4003,0.0515,45.681
40,orange|red|yellow,3,3,,17,17,0,0,27.79,0.0,0.3831,0.0,70.12
44,gray|orange|white,3,1,gray|white,17,12,3,2,19.852,5.83,0.3126,0.0822,60.742
46,gray|orange|red,3,2,gray,17,11,3,3,16.115,3.374,0.3137,0.0462,44.475
47,blue|gray|red,3,2,gray,17,11,5,1,17.178,2.935,0.2875,0.0405,50.896
60,blue|gray|orange,3,2,gray,17,12,5,0,16.578,3.345,0.3613,0.0597,52.947
61,black|brown|orange,3,2,black,17,12,4,1,14.095,3.435,0.304,0.0712,44.92
62,blue|gray|orange,3,2,gray,17,7,9,1,17.822,2.835,0.3192,0.0608,55.046
62,gray|orange|white,3,1,gray|white,17,12,3,2,15.9,2.156,0.229,0.0295,53.561
62,gray|red|white,3,1,gray|white,17,15,1,1,19.066,4.522,0.2782,0.0655,66.693
64,blue|gray|red,3,2,gray,17,14,1,2,16.458,3.384,0.3331,0.0556,42.688
66,gray|orange|red,3,2,gray,17,8,3,6,24.184,8.599,0.3331,0.094,64.864
78,black|brown|gray,3,1,black|gray,17,9,7,1,9.064,1.144,0.3176,0.0603,32.516
86,blue|green,2,2,,17,11,0,6,24.309,2.162,0.4612,0.0511,45.916
89,gray|orange|red,3,2,gray,17,12,2,3,17.265,4.76,0.3079,0.0648,40.813
90,blue|brown|yellow,3,3,,17,10,7,0,17.598,4.799,0.3939,0.0705,45.456
91,blue|purple|red,3,3,,17,15,2,0,17.072,6.696,0.4074,0.0635,44.153
92,blue|brown|gray,3,2,gray,17,12,2,3,20.227,4.074,0.405,0.0477,44.291
93,red,1,1,,17,12,0,5,40.363,15.746,0.551,0.143,72.228
93,orange|red|yellow,3,3,,17,11,3,3,38.649,8.994,0.5038,0.1518,94.712
95,blue,1,1,,17,10,5,2,25.904,3.885,0.4255,0.1034,44.473
1,gray|red,2,1,gray,16,9,3,4,17.708,7.336,0.3119,0.1136,52.299
2,brown|gray|orange,3,2,gray,16,13,3,0,15.326,3.382,0.2895,0.0439,41.928
4,cyan|gray|white,3,1,gray|white,16,13,1,2,14.874,3.405,0.2462,0.0474,49.889
4,gray|white|yellow,3,1,gray|white,16,11,4,1,18.492,2.365,0.2308,0.0401,45.243
5,orange|yellow,2,2,,16,10,2,4,42.188,11.144,0.5608,0.1857,95.576
5,green,1,1,,16,9,4,3,38.686,13.512,0.6033,0.1411,76.249
6,blue|green,2,2,,16,13,3,0,19.949,4.316,0.3754,0.0563,53.6
6,blue|gray|white,3,1,gray|white,16,11,4,1,15.906,3.757,0.2768,0.0458,49.367
11,black|gray|orange,3,1,black|gray,16,9,7,0,14.019,2.823,0.2561,0.0484,45.063
12,blue|gray,2,1,gray,16,13,1,2,15.344,1.473,0.2851,0.0588,42.204
15,gray|orange|white,3,1,gray|white,16,11,3,2,14.308,2.791,0.2352,0.0427,47.67
19,brown|orange|red,3,3,,16,9,4,3,19.974,3.047,0.4148,0.0679,45.856
22,green|white|yellow,3,2,white,16,10,3,3,26.501,3.886,0.3965,0.0761,61.406
23,brown|orange|red,3,3,,16,9,5,2,31.384,6.077,0.6748,0.1219,64.624
24,blue|white,2,1,white,16,11,3,2,18.878,6.05,0.3002,0.0814,63.891
27,gray|green|yellow,3,2,gray,16,13,3,0,18.564,2.591,0.3294,0.0645,39.78
29,gray|orange|red,3,2,gray,16,14,2,0,22.676,6.349,0.373,0.1018,59.731
29,blue|gray|white,3,1,gray|white,16,15,0,1,21.229,7.708,0.296,0.0838,65.782
30,brown|gray|red,3,2,gray,16,11,2,3,15.643,3.138,0.3546,0.0575,42.651
33,cyan|gray|green,3,2,gray,16,10,2,4,22.051,2.678,0.3358,0.0518,71.814
34,gray|orange,2,1,gray,16,13,1,2,16.968,4.476,0.2745,0.0525,46.251
38,brown|gray|white,3,1,gray|white,16,9,6,1,13.19,2.026,0.2495,0.0253,39.456
40,brown|gray|red,3,2,gray,16,11,4,1,16.677,2.796,0.3988,0.0653,42.724
46,blue|brown|gray,3,2,gray,16,11,3,2,13.255,4.141,0.3335,0.0669,38.473
46,orange|red|white,3,2,white,16,13,2,1,19.455,5.682,0.3677,0.0938,43.047
46,brown|red,2,2,,16,16,0,0,17.215,3.253,0.5727,0.1315,44.611
47,blue|brown|orange,3,3,,16,12,3,1,20.376,3.965,0.3973,0.0534,57.469
47,brown|gray|orange,3,2,gray,16,13,3,0,17.636,1.985,0.3231,0.0494,44.968
49,brown|gray,2,1,gray,16,10,4,2,12.079,1.375,0.3151,0.0519,34.806
51,red,1,1,,16,11,3,2,34.011,9.985,0.609,0.0897,75.012
53,blue|brown,2,2,,16,13,1,2,17.923,4.969,0.3932,0.0609,47.616
53,black|blue|brown,3,2,black,16,9,4,3,14.331,3.084,0.3321,0.0433,42.282
56,gray|orange,2,1,gray,16,16,0,0,20.442,3.789,0.3079,0.066,43.786
57,brown|gray|red,3,2,gray,16,8,4,4,28.863,9.425,0.4902,0.1218,69.506
57,brown|gray|white,3,1,gray|white,16,13,2,1,13.539,1.945,0.2727,0.0409,42.735
59,gray|orange|yellow,3,2,gray,16,11,4,1,22.492,5.664,0.3159,0.0547,63.119
61,brown|gray|orange,3,2,gray,16,14,2,0,17.225,3.184,0.344,0.0562,43.167
62,blue|gray,2,1,gray,16,14,0,2,16.564,5.543,0.3359,0.1559,54.071
64,brown|red|yellow,3,3,,16,9,5,2,15.812,2.376,0.4121,0.0333,37.015
66,gray|orange|yellow,3,2,gray,16,14,2,0,32.812,11.285,0.3917,0.1405,80.501
66,cyan,1,1,,16,2,13,1,16.595,5.68,0.5737,0.0903,56.475
69,brown|orange,2,2,,16,5,8,3,27.353,8.482,0.5016,0.107,51.708
69,brown|orange|white,3,2,white,16,13,2,1,17.582,3.795,0.3322,0.0841,46.295
71,blue|gray|white,3,1,gray|white,16,10,6,0,19.492,3.929,0.3501,0.1072,63.55
74,brown|orange|red,3,3,,16,9,4,3,23.338,6.733,0.4909,0.1269,49.195
75,cyan|gray|orange,3,2,gray,16,16,0,0,32.341,0.889,0.5624,0.015,124.039
77,gray|orange|white,3,1,gray|white,16,13,2,1,16.306,4.107,0.2541,0.0466,54.263
77,brown|orange|white,3,2,white,16,15,1,0,16.158,2.532,0.3152,0.061,47.064
82,blue|gray|white,3,1,gray|white,16,11,4,1,14.941,2.454,0.2413,0.0308,54.304
84,brown|cyan|green,3,3,,16,11,4,1,21.771,2.818,0.5084,0.0979,74.468
89,orange|red|white,3,2,white,16,12,0,4,19.954,3.82,0.3263,0.0639,41.317
89,brown|red,2,2,,16,12,1,3,18.143,5.173,0.5179,0.0999,37.981
92,blue|gray|yellow,3,2,gray,16,11,3,2,23.373,7.663,0.3988,0.081,48.071
95,blue|green|yellow,3,3,,16,11,4,1,17.381,2.462,0.3743,0.0444,39.35
96,gray|orange,2,1,gray,16,11,5,0,18.36,4.433,0.2907,0.0776,52.899
96,blue|gray|white,3,1,gray|white,16,10,2,4,20.166,6.18,0.4023,0.1145,51.307
96,cyan|gray|white,3,1,gray|white,16,12,2,2,18.691,3.798,0.3875,0.0837,83.787
97,orange|red,2,2,,16,14,0,2,25.406,6.559,0.4269,0.1476,47.656
1,gray|orange|red,3,2,gray,15,11,3,1,18.915,4.966,0.3278,0.098,49.554
4,brown|gray|red,3,2,gray,15,12,0,3,14.774,5.241,0.2928,0.0725,45.426
10,blue|cyan|gray,3,2,gray,15,9,3,3,17.119,3.849,0.3154,0.0642,56.38
12,blue|brown|red,3,3,,15,14,1,0,18.433,3.779,0.3381,0.0423,48.925
15,blue|brown,2,2,,15,10,4,1,20.533,6.444,0.4357,0.0638,46.364
15,red|white,2,1,white,15,10,3,2,16.119,6.616,0.2379,0.0643,47.242
18,blue|gray|red,3,2,gray,15,13,2,0,15.659,3.521,0.3389,0.0388,50.739
19,blue|orange,2,2,,15,12,1,2,26.321,6.259,0.4027,0.0601,67.461
19,blue|gray|orange,3,2,gray,15,11,2,2,18.141,7.398,0.3231,0.0621,50.469
21,blue|gray,2,1,gray,15,11,1,3,14.38,3.026,0.2323,0.0219,46.217
21,gray|red|yellow,3,2,gray,15,14,1,0,24.791,3.289,0.3099,0.0354,57.32
24,blue|gray|red,3,2,gray,15,8,5,2,22.293,7.886,0.3853,0.0833,68.773
27,blue|gray|green,3,2,gray,15,9,4,2,15.345,1.992,0.3019,0.0388,40.027
27,blue|gray|red,3,2,gray,15,11,3,1,13.174,1.989,0.2904,0.0486,38.91
27,brown|gray|yellow,3,2,gray,15,10,0,5,15.21,2.82,0.3157,0.0325,38.325
29,gray|orange|white,3,1,gray|white,15,10,2,3,18.215,3.666,0.2712,0.0484,52.971
31,blue|gray|orange,3,2,gray,15,10,2,3,17.235,3.899,0.3186,0.0571,53.966
31,blue|brown|orange,3,3,,15,9,3,3,24.163,3.835,0.4635,0.0458,74.655
37,cyan|gray|orange,3,2,gray,15,12,2,1,17.396,1.84,0.3109,0.0467,49.988
38,blue|gray|orange,3,2,gray,15,14,1,0,17.036,3.789,0.3069,0.0671,49.447
39,blue|gray,2,1,gray,15,8,7,0,15.803,3.533,0.2868,0.0633,50.697
40,blue|gray|green,3,2,gray,15,11,3,1,15.363,3.683,0.3198,0.0524,42.496
43,black|blue|gray,3,1,black|gray,15,9,3,3,13.533,2.776,0.2686,0.0344,44.567
44,gray|red,2,1,gray,15,7,5,3,18.905,7.901,0.3368,0.1228,54.676
47,brown|orange|white,3,2,white,15,13,2,0,16.191,2.803,0.3105,0.0363,44.487
49,brown|red,2,2,,15,11,1,3,11.577,3.871,0.471,0.0698,34.719
51,brown|orange|red,3,3,,15,10,4,1,28.34,6.73,0.5233,0.1068,67.399
54,brown|red|yellow,3,3,,15,11,3,1,30.751,7.624,0.5338,0.0756,95.231
57,gray|red|white,3,1,gray|white,15,12,2,1,15.178,4.157,0.2719,0.0799,42.724
57,gray|orange|white,3,1,gray|white,15,12,2,1,14.627,2.86,0.2479,0.0373,49.064
65,gray|orange,2,1,gray,15,9,5,1,18.053,6.349,0.2856,0.0802,57.256
65,blue|red|white,3,2,white,15,12,3,0,23.866,7.03,0.3572,0.1452,82.064
73,black|brown|orange,3,2,black,15,13,1,1,12.259,1.315,0.305,0.0327,49.606
74,gray|orange|white,3,1,gray|white,15,12,1,2,15.021,3.929,0.2626,0.0586,48.939
76,blue|gray|red,3,2,gray,15,6,7,2,16.279,2.507,0.2971,0.0311,42.768
77,orange|white,2,1,white,15,9,4,2,16.644,3.873,0.248,0.0567,51.537
78,brown|gray|red,3,2,gray,15,11,3,1,14.481,4.693,0.3782,0.0769,44.909
84,green|white|yellow,3,2,white,15,9,3,3,27.039,4.229,0.3657,0.0595,65.657
84,cyan|orange|yellow,3,3,,15,7,5,3,26.989,4.915,0.3867,0.0682,83.517
85,brown|red,2,2,,15,9,6,0,14.307,4.709,0.5043,0.1834,40.095
90,blue|green|red,3,3,,15,11,3,1,17.449,3.508,0.3866,0.0444,45.113
93,orange,1,1,,15,9,4,2,23.511,4.098,0.3497,0.0566,41.831
93,blue|orange,2,2,,15,10,3,2,34.045,13.395,0.5678,0.1469,90.401
94,brown|gray|orange,3,2,gray,15,10,2,3,17.145,4.109,0.3397,0.0827,48.77
1,gray|orange|white,3,1,gray|white,14,11,2,1,15.176,2.33,0.2531,0.039,45.606
3,blue|brown|gray,3,2,gray,14,10,4,0,28.756,3.171,0.4672,0.039,58.582
4,gray|red,2,1,gray,14,6,8,0,21.591,11.066,0.3098,0.1288,67.481
